Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-12-23 05:00:00+00:00,26181.75,26182.44921875,26162.80078125,26172.599609375,0
2025-12-23 05:15:00+00:00,26180.30078125,26188.55078125,26176.849609375,26180.94921875,0
2025-12-23 05:30:00+00:00,26190.0,26195.44921875,26171.599609375,26178.55078125,0
2025-12-23 05:45:00+00:00,26192.30078125,26196.94921875,26184.650390625,26189.75,0
2025-12-23 06:00:00+00:00,26169.099609375,26192.30078125,26166.80078125,26191.25,0
2025-12-23 06:15:00+00:00,26178.349609375,26184.150390625,26157.55078125,26170.25,0
2025-12-23 06:30:00+00:00,26187.69921875,26195.44921875,26177.55078125,26177.94921875,0
2025-12-23 06:45:00+00:00,26174.900390625,26190.80078125,26174.69921875,26187.400390625,0
2025-12-23 07:00:00+00:00,26175.55078125,26180.849609375,26167.099609375,26176.349609375,0
2025-12-23 07:15:00+00:00,26182.099609375,26193.349609375,26173.400390625,26175.650390625,0
2025-12-23 07:30:00+00:00,26186.650390625,26198.94921875,26181.25,26182.80078125,0
2025-12-23 07:45:00+00:00,26192.150390625,26195.80078125,26181.099609375,26186.650390625,0
2025-12-23 08:00:00+00:00,26183.69921875,26195.25,26179.80078125,26191.900390625,0
2025-12-23 08:15:00+00:00,26197.75,26198.150390625,26180.44921875,26184.0,0
2025-12-23 08:30:00+00:00,26203.349609375,26206.099609375,26185.5,26197.80078125,0
2025-12-23 08:45:00+00:00,26213.150390625,26233.55078125,26201.849609375,26203.400390625,0
2025-12-23 09:00:00+00:00,26166.849609375,26216.69921875,26166.849609375,26213.55078125,0
2025-12-23 09:15:00+00:00,26188.650390625,26191.650390625,26158.69921875,26167.19921875,0
2025-12-23 09:30:00+00:00,26183.5,26206.650390625,26162.30078125,26189.099609375,0
2025-12-23 09:45:00+00:00,26164.55078125,26187.650390625,26158.94921875,26184.0,0
2025-12-24 03:45:00+00:00,26217.099609375,26221.900390625,26142.0,26183.75,0
2025-12-24 04:00:00+00:00,26215.69921875,26229.19921875,26202.650390625,26217.599609375,0
2025-12-24 04:15:00+00:00,26221.849609375,26227.25,26203.349609375,26217.599609375,0
2025-12-24 04:30:00+00:00,26227.19921875,26228.650390625,26203.599609375,26222.599609375,0
2025-12-24 04:45:00+00:00,26230.94921875,26236.30078125,26221.05078125,26228.5,0
2025-12-24 05:00:00+00:00,26218.30078125,26235.349609375,26218.30078125,26230.5,0
2025-12-24 05:15:00+00:00,26210.80078125,26223.849609375,26201.05078125,26220.099609375,0
2025-12-24 05:30:00+00:00,26210.150390625,26216.849609375,26198.05078125,26211.599609375,0
2025-12-24 05:45:00+00:00,26213.05078125,26221.0,26205.25,26210.30078125,0
2025-12-24 06:00:00+00:00,26185.44921875,26217.44921875,26184.150390625,26214.349609375,0
2025-12-24 06:15:00+00:00,26192.849609375,26197.94921875,26178.650390625,26186.69921875,0
2025-12-24 06:30:00+00:00,26192.0,26198.05078125,26185.849609375,26193.30078125,0
2025-12-24 06:45:00+00:00,26202.0,26205.150390625,26190.44921875,26191.849609375,0
2025-12-24 07:00:00+00:00,26193.099609375,26209.099609375,26187.849609375,26201.900390625,0
2025-12-24 07:15:00+00:00,26193.099609375,26198.150390625,26186.30078125,26192.349609375,0
2025-12-24 07:30:00+00:00,26181.05078125,26194.25,26173.19921875,26193.599609375,0
2025-12-24 07:45:00+00:00,26170.400390625,26181.5,26164.75,26181.0,0
2025-12-24 08:00:00+00:00,26160.099609375,26171.349609375,26151.099609375,26169.599609375,0
2025-12-24 08:15:00+00:00,26152.349609375,26168.650390625,26147.0,26159.099609375,0
2025-12-24 08:30:00+00:00,26158.5,26168.400390625,26139.599609375,26151.69921875,0
2025-12-24 08:45:00+00:00,26138.349609375,26162.5,26124.900390625,26160.599609375,0
2025-12-24 09:00:00+00:00,26139.69921875,26152.349609375,26124.19921875,26139.05078125,0
2025-12-24 09:15:00+00:00,26148.099609375,26150.19921875,26124.44921875,26140.30078125,0
2025-12-24 09:30:00+00:00,26154.80078125,26166.55078125,26129.05078125,26148.19921875,0
2025-12-24 09:45:00+00:00,26141.650390625,26157.650390625,26129.900390625,26155.900390625,0
2025-12-26 03:45:00+00:00,26132.849609375,26139.849609375,26096.55078125,26120.75,0
2025-12-26 04:00:00+00:00,26086.5,26137.19921875,26081.849609375,26131.849609375,0
2025-12-26 04:15:00+00:00,26090.599609375,26095.150390625,26071.69921875,26086.849609375,0
2025-12-26 04:30:00+00:00,26091.44921875,26102.099609375,26080.80078125,26090.150390625,0
2025-12-26 04:45:00+00:00,26091.75,26093.599609375,26078.44921875,26090.349609375,0
2025-12-26 05:00:00+00:00,26093.099609375,26097.599609375,26083.05078125,26091.69921875,0
2025-12-26 05:15:00+00:00,26089.400390625,26095.05078125,26081.5,26093.349609375,0
2025-12-26 05:30:00+00:00,26072.80078125,26094.55078125,26067.650390625,26089.599609375,0
2025-12-26 05:45:00+00:00,26067.150390625,26074.44921875,26058.55078125,26072.30078125,0
2025-12-26 06:00:00+00:00,26053.150390625,26067.75,26050.19921875,26064.849609375,0
2025-12-26 06:15:00+00:00,26056.5,26063.349609375,26048.69921875,26052.599609375,0
2025-12-26 06:30:00+00:00,26062.25,26064.650390625,26050.099609375,26056.650390625,0
2025-12-26 06:45:00+00:00,26059.5,26067.099609375,26050.650390625,26062.0,0
2025-12-26 07:00:00+00:00,26039.75,26060.80078125,26034.400390625,26059.19921875,0
2025-12-26 07:15:00+00:00,26038.25,26043.25,26034.900390625,26038.30078125,0
2025-12-26 07:30:00+00:00,26042.150390625,26044.099609375,26031.0,26038.05078125,0
2025-12-26 07:45:00+00:00,26049.44921875,26053.099609375,26041.75,26041.75,0
2025-12-26 08:00:00+00:00,26048.69921875,26053.30078125,26042.599609375,26048.849609375,0
2025-12-26 08:15:00+00:00,26049.19921875,26054.349609375,26041.400390625,26048.150390625,0
2025-12-26 08:30:00+00:00,26044.150390625,26053.650390625,26032.400390625,26047.650390625,0
2025-12-26 08:45:00+00:00,26026.0,26046.0,26017.150390625,26042.5,0
2025-12-26 09:00:00+00:00,26017.349609375,26028.05078125,26013.55078125,26025.849609375,0
2025-12-26 09:15:00+00:00,26038.94921875,26039.80078125,26008.75,26017.150390625,0
2025-12-26 09:30:00+00:00,26048.30078125,26051.349609375,26035.30078125,26039.30078125,0
2025-12-26 09:45:00+00:00,26047.650390625,26052.44921875,26031.05078125,26048.25,0
2025-12-29 03:45:00+00:00,26052.94921875,26102.75,26044.900390625,26065.75,0
2025-12-29 04:00:00+00:00,26080.400390625,26082.30078125,26050.25,26054.05078125,0
2025-12-29 04:15:00+00:00,26037.25,26087.150390625,26036.099609375,26079.75,0
2025-12-29 04:30:00+00:00,26034.55078125,26042.69921875,26027.05078125,26036.650390625,0
2025-12-29 04:45:00+00:00,26028.05078125,26037.75,26018.150390625,26035.599609375,0
2025-12-29 05:00:00+00:00,26003.400390625,26028.5,26000.80078125,26028.5,0
2025-12-29 05:15:00+00:00,26005.0,26011.80078125,25997.80078125,26003.650390625,0
2025-12-29 05:30:00+00:00,25983.69921875,26007.150390625,25979.0,26004.349609375,0
2025-12-29 05:45:00+00:00,25974.94921875,25984.25,25965.25,25983.900390625,0
2025-12-29 06:00:00+00:00,25976.0,25978.099609375,25969.44921875,25975.849609375,0
2025-12-29 06:15:00+00:00,25977.650390625,25990.099609375,25973.150390625,25976.5,0
2025-12-29 06:30:00+00:00,25979.900390625,25988.099609375,25969.05078125,25979.25,0
2025-12-29 06:45:00+00:00,25971.150390625,25982.05078125,25960.849609375,25979.900390625,0
2025-12-29 07:00:00+00:00,25959.69921875,25973.849609375,25956.19921875,25972.30078125,0
2025-12-29 07:15:00+00:00,25961.44921875,25964.55078125,25952.80078125,25960.55078125,0
2025-12-29 07:30:00+00:00,25954.349609375,25972.0,25952.349609375,25961.94921875,0
2025-12-29 07:45:00+00:00,25948.099609375,25956.900390625,25939.099609375,25954.69921875,0
2025-12-29 08:00:00+00:00,25940.400390625,25950.599609375,25931.099609375,25948.69921875,0
2025-12-29 08:15:00+00:00,25950.44921875,25958.30078125,25937.150390625,25940.849609375,0
2025-12-29 08:30:00+00:00,25943.349609375,25961.05078125,25943.0,25950.75,0
2025-12-29 08:45:00+00:00,25954.849609375,25972.44921875,25924.94921875,25942.94921875,0
2025-12-29 09:00:00+00:00,25936.099609375,25958.0,25933.25,25955.099609375,0
2025-12-29 09:15:00+00:00,25934.19921875,25943.30078125,25922.25,25936.900390625,0
2025-12-29 09:30:00+00:00,25944.05078125,25951.05078125,25923.650390625,25933.44921875,0
2025-12-29 09:45:00+00:00,25949.80078125,25953.349609375,25936.0,25943.349609375,0
2025-12-30 03:45:00+00:00,25884.55078125,25951.0,25878.0,25951.0,0
2025-12-30 04:00:00+00:00,25939.75,25942.5,25881.25,25884.75,0
2025-12-30 04:15:00+00:00,25935.69921875,25954.69921875,25906.30078125,25939.94921875,0
2025-12-30 04:30:00+00:00,25943.25,25949.25,25922.099609375,25935.55078125,0
2025-12-30 04:45:00+00:00,25965.099609375,25970.599609375,25943.400390625,25943.75,0
2025-12-30 05:00:00+00:00,25949.30078125,25975.80078125,25947.5,25965.94921875,0
2025-12-30 05:15:00+00:00,25927.44921875,25949.94921875,25923.849609375,25949.099609375,0
2025-12-30 05:30:00+00:00,25921.44921875,25934.80078125,25910.349609375,25927.599609375,0
2025-12-30 05:45:00+00:00,25914.94921875,25928.05078125,25912.400390625,25921.69921875,0
2025-12-30 06:00:00+00:00,25907.94921875,25915.400390625,25892.5,25915.400390625,0
2025-12-30 06:15:00+00:00,25898.80078125,25917.44921875,25892.099609375,25907.94921875,0
2025-12-30 06:30:00+00:00,25884.80078125,25905.30078125,25883.0,25899.94921875,0
2025-12-30 06:45:00+00:00,25885.900390625,25895.599609375,25881.80078125,25885.44921875,0
2025-12-30 07:00:00+00:00,25899.75,25906.650390625,25884.44921875,25886.0,0
2025-12-30 07:15:00+00:00,25892.19921875,25913.650390625,25890.25,25900.25,0
2025-12-30 07:30:00+00:00,25890.349609375,25896.650390625,25879.900390625,25892.80078125,0
2025-12-30 07:45:00+00:00,25898.80078125,25902.900390625,25887.80078125,25891.19921875,0
2025-12-30 08:00:00+00:00,25935.349609375,25940.849609375,25898.19921875,25898.55078125,0
2025-12-30 08:15:00+00:00,25938.25,25960.349609375,25933.19921875,25935.5,0
2025-12-30 08:30:00+00:00,25943.599609375,25951.30078125,25932.150390625,25938.0,0
2025-12-30 08:45:00+00:00,25916.599609375,25958.349609375,25915.849609375,25942.25,0
2025-12-30 09:00:00+00:00,25942.80078125,25946.349609375,25915.44921875,25916.650390625,0
2025-12-30 09:15:00+00:00,25938.19921875,25954.849609375,25930.80078125,25942.599609375,0
2025-12-30 09:30:00+00:00,25942.0,25957.349609375,25915.44921875,25937.05078125,0
2025-12-30 09:45:00+00:00,25970.55078125,25976.75,25936.599609375,25940.44921875,0
2025-12-31 03:45:00+00:00,26016.30078125,26026.849609375,25975.44921875,25975.44921875,0
2025-12-31 04:00:00+00:00,25973.25,26023.900390625,25972.05078125,26013.099609375,0
2025-12-31 04:15:00+00:00,25985.099609375,25996.19921875,25969.349609375,25973.650390625,0
2025-12-31 04:30:00+00:00,25997.0,26000.94921875,25971.75,25984.69921875,0
2025-12-31 04:45:00+00:00,26018.099609375,26020.19921875,25998.349609375,25998.349609375,0
2025-12-31 05:00:00+00:00,26040.94921875,26047.150390625,26015.599609375,26016.44921875,0
2025-12-31 05:15:00+00:00,26044.650390625,26047.19921875,26029.900390625,26042.400390625,0
2025-12-31 05:30:00+00:00,26055.80078125,26057.5,26043.150390625,26043.69921875,0
2025-12-31 05:45:00+00:00,26044.55078125,26063.75,26043.5,26055.44921875,0
2025-12-31 06:00:00+00:00,26068.55078125,26070.900390625,26040.349609375,26044.5,0
2025-12-31 06:15:00+00:00,26070.599609375,26080.349609375,26058.75,26068.69921875,0
2025-12-31 06:30:00+00:00,26089.55078125,26091.55078125,26067.69921875,26070.599609375,0
2025-12-31 06:45:00+00:00,26095.55078125,26099.05078125,26083.55078125,26089.900390625,0
2025-12-31 07:00:00+00:00,26122.599609375,26123.05078125,26092.05078125,26095.599609375,0
2025-12-31 07:15:00+00:00,26147.25,26153.900390625,26120.900390625,26121.400390625,0
2025-12-31 07:30:00+00:00,26155.349609375,26156.099609375,26142.400390625,26147.30078125,0
2025-12-31 07:45:00+00:00,26156.19921875,26160.25,26143.25,26154.5,0
2025-12-31 08:00:00+00:00,26149.0,26164.19921875,26135.900390625,26156.599609375,0
2025-12-31 08:15:00+00:00,26167.900390625,26179.25,26146.5,26146.5,0
2025-12-31 08:30:00+00:00,26167.0,26173.650390625,26154.150390625,26168.94921875,0
2025-12-31 08:45:00+00:00,26160.25,26167.849609375,26144.400390625,26166.0,0
2025-12-31 09:00:00+00:00,26184.0,26184.75,26155.099609375,26160.0,0
2025-12-31 09:15:00+00:00,26175.900390625,26187.0,26170.25,26184.150390625,0
2025-12-31 09:30:00+00:00,26122.94921875,26174.55078125,26115.05078125,26174.55078125,0
2025-12-31 09:45:00+00:00,26141.849609375,26141.849609375,26121.55078125,26124.19921875,0
2026-01-01 03:45:00+00:00,26187.19921875,26195.150390625,26149.55078125,26175.05078125,0
2026-01-01 04:00:00+00:00,26181.55078125,26188.94921875,26162.75,26184.0,0
2026-01-01 04:15:00+00:00,26157.19921875,26197.0,26153.5,26178.25,0
2026-01-01 04:30:00+00:00,26151.150390625,26179.099609375,26147.349609375,26157.44921875,0
2026-01-01 04:45:00+00:00,26157.349609375,26159.75,26118.400390625,26151.650390625,0
2026-01-01 05:00:00+00:00,26161.349609375,26173.5,26147.599609375,26158.69921875,0
2026-01-01 05:15:00+00:00,26170.94921875,26185.599609375,26160.94921875,26161.099609375,0
2026-01-01 05:30:00+00:00,26170.5,26180.650390625,26157.44921875,26171.05078125,0
2026-01-01 05:45:00+00:00,26165.80078125,26177.75,26158.5,26170.5,0
2026-01-01 06:00:00+00:00,26144.849609375,26173.849609375,26142.599609375,26165.75,0
2026-01-01 06:15:00+00:00,26151.30078125,26154.099609375,26133.400390625,26144.099609375,0
2026-01-01 06:30:00+00:00,26125.0,26158.19921875,26123.94921875,26151.150390625,0
2026-01-01 06:45:00+00:00,26150.599609375,26155.900390625,26114.19921875,26124.349609375,0
2026-01-01 07:00:00+00:00,26142.30078125,26155.349609375,26126.849609375,26150.150390625,0
2026-01-01 07:15:00+00:00,26151.599609375,26162.55078125,26140.5,26141.599609375,0
2026-01-01 07:30:00+00:00,26151.44921875,26158.69921875,26144.349609375,26152.44921875,0
2026-01-01 07:45:00+00:00,26154.44921875,26167.94921875,26129.69921875,26150.80078125,0
2026-01-01 08:00:00+00:00,26146.80078125,26161.349609375,26137.94921875,26155.349609375,0
2026-01-01 08:15:00+00:00,26157.400390625,26163.19921875,26139.25,26146.099609375,0
2026-01-01 08:30:00+00:00,26168.0,26176.19921875,26153.19921875,26157.099609375,0
2026-01-01 08:45:00+00:00,26152.400390625,26178.0,26151.900390625,26166.849609375,0
2026-01-01 09:00:00+00:00,26159.650390625,26166.349609375,26149.30078125,26152.150390625,0
2026-01-01 09:15:00+00:00,26160.400390625,26165.80078125,26150.900390625,26160.349609375,0
2026-01-01 09:30:00+00:00,26142.849609375,26168.599609375,26135.94921875,26163.19921875,0
2026-01-01 09:45:00+00:00,26140.25,26146.19921875,26126.80078125,26142.55078125,0
2026-01-02 03:45:00+00:00,26208.099609375,26210.05078125,26125.099609375,26150.25,0
2026-01-02 04:00:00+00:00,26248.05078125,26248.099609375,26195.900390625,26207.0,0
2026-01-02 04:15:00+00:00,26254.599609375,26270.80078125,26243.650390625,26248.349609375,0
2026-01-02 04:30:00+00:00,26254.650390625,26261.0,26238.650390625,26254.099609375,0
2026-01-02 04:45:00+00:00,26247.099609375,26266.19921875,26243.900390625,26254.900390625,0
2026-01-02 05:00:00+00:00,26253.650390625,26259.94921875,26235.05078125,26246.80078125,0
2026-01-02 05:15:00+00:00,26263.349609375,26267.849609375,26252.05078125,26253.69921875,0
2026-01-02 05:30:00+00:00,26254.05078125,26265.05078125,26243.30078125,26262.69921875,0
2026-01-02 05:45:00+00:00,26273.25,26274.69921875,26252.75,26253.30078125,0
2026-01-02 06:00:00+00:00,26285.5,26288.75,26270.69921875,26273.349609375,0
2026-01-02 06:15:00+00:00,26280.0,26297.099609375,26278.099609375,26285.599609375,0
2026-01-02 06:30:00+00:00,26287.599609375,26291.19921875,26275.05078125,26280.69921875,0
2026-01-02 06:45:00+00:00,26297.849609375,26301.0,26277.0,26287.099609375,0
2026-01-02 07:00:00+00:00,26303.05078125,26312.25,26296.5,26297.44921875,0
2026-01-02 07:15:00+00:00,26295.69921875,26304.25,26286.69921875,26301.650390625,0
2026-01-02 07:30:00+00:00,26302.75,26305.900390625,26290.19921875,26294.94921875,0
2026-01-02 07:45:00+00:00,26302.5,26314.5,26300.19921875,26302.75,0
2026-01-02 08:00:00+00:00,26304.599609375,26310.05078125,26298.94921875,26302.099609375,0
2026-01-02 08:15:00+00:00,26298.099609375,26310.94921875,26296.349609375,26304.69921875,0
2026-01-02 08:30:00+00:00,26302.80078125,26306.599609375,26295.80078125,26298.599609375,0
2026-01-02 08:45:00+00:00,26307.30078125,26314.55078125,26301.75,26302.599609375,0
2026-01-02 09:00:00+00:00,26271.80078125,26307.0,26267.19921875,26307.0,0
2026-01-02 09:15:00+00:00,26294.25,26296.5,26265.849609375,26272.099609375,0
2026-01-02 09:30:00+00:00,26324.75,26331.80078125,26297.05078125,26297.05078125,0
2026-01-02 09:45:00+00:00,26335.69921875,26339.099609375,26319.5,26322.69921875,0
2026-01-05 03:45:00+00:00,26301.599609375,26350.400390625,26288.30078125,26341.900390625,0
2026-01-05 04:00:00+00:00,26279.25,26301.650390625,26263.80078125,26301.19921875,0
2026-01-05 04:15:00+00:00,26316.900390625,26326.5,26274.0,26280.099609375,0
2026-01-05 04:30:00+00:00,26339.150390625,26342.30078125,26285.099609375,26317.0,0
2026-01-05 04:45:00+00:00,26354.55078125,26372.849609375,26337.0,26339.099609375,0
2026-01-05 05:00:00+00:00,26348.400390625,26363.349609375,26333.94921875,26354.849609375,0
2026-01-05 05:15:00+00:00,26349.599609375,26362.05078125,26343.400390625,26348.5,0
2026-01-05 05:30:00+00:00,26359.25,26365.0,26346.650390625,26348.0,0
2026-01-05 05:45:00+00:00,26326.650390625,26361.349609375,26313.849609375,26358.94921875,0
2026-01-05 06:00:00+00:00,26338.69921875,26341.599609375,26315.5,26327.400390625,0
2026-01-05 06:15:00+00:00,26332.05078125,26341.150390625,26317.650390625,26338.69921875,0
2026-01-05 06:30:00+00:00,26333.19921875,26334.849609375,26311.5,26331.5,0
2026-01-05 06:45:00+00:00,26333.400390625,26343.349609375,26329.5,26334.19921875,0
2026-01-05 07:00:00+00:00,26333.05078125,26341.94921875,26330.44921875,26333.099609375,0
2026-01-05 07:15:00+00:00,26333.400390625,26349.349609375,26326.400390625,26332.849609375,0
2026-01-05 07:30:00+00:00,26308.75,26334.900390625,26307.80078125,26333.150390625,0
2026-01-05 07:45:00+00:00,26294.650390625,26312.900390625,26292.849609375,26308.150390625,0
2026-01-05 08:00:00+00:00,26296.30078125,26298.30078125,26279.849609375,26295.150390625,0
2026-01-05 08:15:00+00:00,26252.599609375,26296.099609375,26252.599609375,26296.099609375,0
2026-01-05 08:30:00+00:00,26226.75,26253.25,26210.349609375,26252.19921875,0
2026-01-05 08:45:00+00:00,26227.25,26239.30078125,26210.80078125,26226.80078125,0
2026-01-05 09:00:00+00:00,26257.150390625,26258.69921875,26227.0,26227.0,0
2026-01-05 09:15:00+00:00,26280.099609375,26282.849609375,26252.44921875,26257.150390625,0
2026-01-05 09:30:00+00:00,26249.25,26282.900390625,26243.30078125,26279.400390625,0
2026-01-05 09:45:00+00:00,26244.650390625,26250.55078125,26232.599609375,26249.849609375,0
2026-01-06 03:45:00+00:00,26173.849609375,26237.30078125,26158.349609375,26183.900390625,0
2026-01-06 04:00:00+00:00,26199.349609375,26229.30078125,26171.849609375,26171.849609375,0
2026-01-06 04:15:00+00:00,26256.80078125,26259.0,26197.80078125,26199.30078125,0
2026-01-06 04:30:00+00:00,26243.25,26273.150390625,26237.150390625,26258.349609375,0
2026-01-06 04:45:00+00:00,26224.099609375,26252.900390625,26218.099609375,26242.19921875,0
2026-01-06 05:00:00+00:00,26212.099609375,26238.5,26201.349609375,26223.099609375,0
2026-01-06 05:15:00+00:00,26201.349609375,26221.0,26201.349609375,26211.75,0
2026-01-06 05:30:00+00:00,26194.44921875,26222.150390625,26192.650390625,26201.69921875,0
2026-01-06 05:45:00+00:00,26173.05078125,26195.650390625,26141.05078125,26194.80078125,0
2026-01-06 06:00:00+00:00,26193.599609375,26196.599609375,26165.900390625,26172.150390625,0
2026-01-06 06:15:00+00:00,26174.5,26200.19921875,26171.650390625,26193.0,0
2026-01-06 06:30:00+00:00,26167.650390625,26179.400390625,26153.0,26173.099609375,0
2026-01-06 06:45:00+00:00,26161.849609375,26169.80078125,26150.150390625,26167.5,0
2026-01-06 07:00:00+00:00,26163.69921875,26169.80078125,26155.25,26161.599609375,0
2026-01-06 07:15:00+00:00,26178.900390625,26180.099609375,26156.19921875,26163.75,0
2026-01-06 07:30:00+00:00,26174.69921875,26195.0,26171.80078125,26178.75,0
2026-01-06 07:45:00+00:00,26162.25,26174.69921875,26152.0,26173.94921875,0
2026-01-06 08:00:00+00:00,26164.099609375,26164.349609375,26147.150390625,26161.75,0
2026-01-06 08:15:00+00:00,26153.25,26179.69921875,26149.75,26163.650390625,0
2026-01-06 08:30:00+00:00,26133.150390625,26172.30078125,26126.099609375,26151.94921875,0
2026-01-06 08:45:00+00:00,26148.05078125,26148.05078125,26125.55078125,26133.25,0
2026-01-06 09:00:00+00:00,26149.69921875,26153.849609375,26125.80078125,26147.75,0
2026-01-06 09:15:00+00:00,26164.0,26169.80078125,26147.650390625,26149.80078125,0
2026-01-06 09:30:00+00:00,26175.94921875,26187.69921875,26165.05078125,26165.05078125,0
2026-01-06 09:45:00+00:00,26174.650390625,26186.5,26170.849609375,26175.0,0
2026-01-07 03:45:00+00:00,26120.349609375,26160.55078125,26106.349609375,26149.900390625,0
2026-01-07 04:00:00+00:00,26108.19921875,26150.94921875,26106.150390625,26121.75,0
2026-01-07 04:15:00+00:00,26138.80078125,26139.05078125,26097.25,26108.099609375,0
2026-01-07 04:30:00+00:00,26167.25,26168.150390625,26132.900390625,26138.94921875,0
2026-01-07 04:45:00+00:00,26134.0,26186.94921875,26129.75,26167.75,0
2026-01-07 05:00:00+00:00,26141.900390625,26145.25,26125.19921875,26135.599609375,0
2026-01-07 05:15:00+00:00,26163.349609375,26175.69921875,26133.80078125,26142.400390625,0
2026-01-07 05:30:00+00:00,26151.599609375,26184.75,26150.55078125,26164.5,0
2026-01-07 05:45:00+00:00,26142.400390625,26156.80078125,26131.80078125,26151.69921875,0
2026-01-07 06:00:00+00:00,26143.19921875,26166.44921875,26140.80078125,26143.25,0
2026-01-07 06:15:00+00:00,26120.650390625,26144.349609375,26118.94921875,26143.80078125,0
2026-01-07 06:30:00+00:00,26112.099609375,26123.30078125,26106.19921875,26121.55078125,0
2026-01-07 06:45:00+00:00,26098.05078125,26115.55078125,26096.94921875,26112.55078125,0
2026-01-07 07:00:00+00:00,26083.25,26110.30078125,26078.55078125,26098.900390625,0
2026-01-07 07:15:00+00:00,26098.0,26099.44921875,26077.5,26083.44921875,0
2026-01-07 07:30:00+00:00,26102.900390625,26114.0,26096.80078125,26098.599609375,0
2026-01-07 07:45:00+00:00,26073.0,26104.849609375,26069.900390625,26103.25,0
2026-01-07 08:00:00+00:00,26076.099609375,26084.94921875,26068.30078125,26073.25,0
2026-01-07 08:15:00+00:00,26092.5,26093.400390625,26070.69921875,26076.599609375,0
2026-01-07 08:30:00+00:00,26098.849609375,26106.150390625,26082.19921875,26093.44921875,0
2026-01-07 08:45:00+00:00,26096.19921875,26099.55078125,26084.0,26099.25,0
2026-01-07 09:00:00+00:00,26109.0,26111.44921875,26083.19921875,26096.44921875,0
2026-01-07 09:15:00+00:00,26117.349609375,26121.30078125,26094.099609375,26109.349609375,0
2026-01-07 09:30:00+00:00,26151.80078125,26152.94921875,26119.599609375,26122.25,0
2026-01-07 09:45:00+00:00,26142.900390625,26153.599609375,26133.75,26153.400390625,0
2026-01-08 03:45:00+00:00,26064.5,26132.900390625,26064.099609375,26102.650390625,0
2026-01-08 04:00:00+00:00,26090.69921875,26103.349609375,26050.150390625,26065.0,0
2026-01-08 04:15:00+00:00,26091.69921875,26099.099609375,26066.19921875,26090.650390625,0
2026-01-08 04:30:00+00:00,26061.150390625,26091.650390625,26048.44921875,26091.05078125,0
2026-01-08 04:45:00+00:00,26039.94921875,26062.0,26026.55078125,26061.80078125,0
2026-01-08 05:00:00+00:00,26031.599609375,26042.55078125,26025.599609375,26040.150390625,0
2026-01-08 05:15:00+00:00,26016.900390625,26035.75,26013.30078125,26031.849609375,0
2026-01-08 05:30:00+00:00,26003.80078125,26017.75,26001.0,26017.099609375,0
2026-01-08 05:45:00+00:00,25975.599609375,26008.19921875,25963.650390625,26002.69921875,0
2026-01-08 06:00:00+00:00,25974.150390625,25988.599609375,25962.55078125,25975.19921875,0
2026-01-08 06:15:00+00:00,25938.30078125,25978.5,25936.55078125,25974.19921875,0
2026-01-08 06:30:00+00:00,25933.75,25943.099609375,25884.75,25938.099609375,0
2026-01-08 06:45:00+00:00,25935.80078125,25945.400390625,25919.900390625,25934.0,0
2026-01-08 07:00:00+00:00,25924.44921875,25938.150390625,25912.25,25935.69921875,0
2026-01-08 07:15:00+00:00,25911.69921875,25926.0,25903.150390625,25924.75,0
2026-01-08 07:30:00+00:00,25926.099609375,25928.5,25900.75,25912.05078125,0
2026-01-08 07:45:00+00:00,25893.5,25928.19921875,25893.5,25925.25,0
2026-01-08 08:00:00+00:00,25907.599609375,25911.19921875,25886.400390625,25894.150390625,0
2026-01-08 08:15:00+00:00,25929.349609375,25939.0,25905.19921875,25907.30078125,0
2026-01-08 08:30:00+00:00,25926.94921875,25942.19921875,25915.400390625,25929.0,0
2026-01-08 08:45:00+00:00,25905.44921875,25946.19921875,25900.44921875,25926.30078125,0
2026-01-08 09:00:00+00:00,25928.19921875,25940.94921875,25902.099609375,25906.900390625,0
2026-01-08 09:15:00+00:00,25911.150390625,25940.19921875,25910.25,25928.55078125,0
2026-01-08 09:30:00+00:00,25878.05078125,25917.69921875,25860.650390625,25912.099609375,0
2026-01-08 09:45:00+00:00,25868.900390625,25882.150390625,25858.75,25878.05078125,0
2026-01-09 03:45:00+00:00,25840.900390625,25940.25,25839.44921875,25871.75,0
2026-01-09 04:00:00+00:00,25876.69921875,25876.69921875,25818.349609375,25841.099609375,0
2026-01-09 04:15:00+00:00,25894.05078125,25897.650390625,25849.650390625,25876.849609375,0
2026-01-09 04:30:00+00:00,25856.599609375,25901.94921875,25850.349609375,25894.19921875,0
2026-01-09 04:45:00+00:00,25887.849609375,25896.849609375,25854.099609375,25858.0,0
2026-01-09 05:00:00+00:00,25856.44921875,25890.75,25838.55078125,25888.44921875,0
2026-01-09 05:15:00+00:00,25821.650390625,25868.400390625,25807.19921875,25856.849609375,0
2026-01-09 05:30:00+00:00,25799.0,25824.30078125,25799.0,25821.94921875,0
2026-01-09 05:45:00+00:00,25804.5,25807.55078125,25791.25,25800.150390625,0
2026-01-09 06:00:00+00:00,25755.349609375,25821.650390625,25754.0,25805.19921875,0
2026-01-09 06:15:00+00:00,25743.25,25761.69921875,25735.19921875,25754.94921875,0
2026-01-09 06:30:00+00:00,25739.349609375,25761.75,25734.94921875,25743.900390625,0
